timestamp,model,task_id,prompt_tokens,response_tokens,duration_sec,cost_usd
2025-05-21T03:05:22.644255,gpt-4o-mini,gpt4o:15664175:7,401,43,1.14,0.001332
2025-05-21T03:05:23.775712,gpt-4o-mini,gpt4o:15664175:8,398,40,1.13,0.001314
2025-05-21T03:05:24.788714,gpt-4o-mini,gpt4o:16133256:3,425,61,1.01,0.001458
2025-05-21T03:05:25.905450,gpt-4o-mini,gpt4o:16133256:5,431,52,1.12,0.001449
2025-05-21T03:05:26.648026,gpt-4o-mini,gpt4o:16133256:9,401,34,0.74,0.001305
2025-05-21T03:05:27.843983,gpt-4o-mini,gpt4o:16133256:10,415,46,1.2,0.001383
2025-05-21T03:05:30.527414,gpt-4o-mini,gpt4o:16133256:11,408,47,2.68,0.001365
2025-05-21T03:05:31.451460,gpt-4o-mini,gpt4o:16641947:0,396,36,0.92,0.001296
2025-05-21T03:05:32.461514,gpt-4o-mini,gpt4o:16641947:5,402,39,1.01,0.001323
2025-05-21T03:05:33.576347,gpt-4o-mini,gpt4o:16641947:6,401,40,1.11,0.001323
2025-05-21T03:05:34.803255,gpt-4o-mini,gpt4o:16641947:7,403,43,1.23,0.001338
2025-05-21T03:05:35.679572,gpt-4o-mini,gpt4o:16641947:8,393,27,0.88,0.00126
2025-05-21T03:05:36.570382,gpt-4o-mini,gpt4o:16641947:9,411,33,0.89,0.001332
2025-05-21T03:05:37.439154,gpt-4o-mini,gpt4o:16641947:10,406,44,0.87,0.00135
2025-05-21T03:05:39.662925,gpt-4o-mini,gpt4o:16641947:11,396,29,2.22,0.001275
2025-05-21T03:05:40.918258,gpt-4o-mini,gpt4o:16641947:12,396,32,1.25,0.001284
2025-05-21T03:05:42.497294,gpt-4o-mini,gpt4o:17051598:2,418,56,1.57,0.001422
2025-05-21T03:05:44.254000,gpt-4o-mini,gpt4o:17051598:3,436,58,1.76,0.001482
2025-05-21T03:05:46.387199,gpt-4o-mini,gpt4o:17051598:4,438,67,2.13,0.001515
2025-05-21T03:05:47.427800,gpt-4o-mini,gpt4o:17722706:9,422,63,1.04,0.001455
2025-05-21T03:05:48.863099,gpt-4o-mini,gpt4o:17722706:10,412,34,1.43,0.001338
2025-05-21T03:05:49.948688,gpt-4o-mini,gpt4o:17722706:11,413,42,1.08,0.001365
2025-05-21T03:05:50.833465,gpt-4o-mini,gpt4o:17722706:12,405,46,0.88,0.001353
2025-05-21T03:05:52.189850,gpt-4o-mini,gpt4o:17722706:13,421,42,1.36,0.001389
2025-05-21T03:05:53.519123,gpt-4o-mini,gpt4o:17722706:14,413,45,1.33,0.001374
2025-05-21T03:05:54.814262,gpt-4o-mini,gpt4o:17722706:15,414,51,1.29,0.001395
2025-05-21T03:05:56.131734,gpt-4o-mini,gpt4o:17722706:18,412,51,1.32,0.001389
2025-05-21T03:05:57.329435,gpt-4o-mini,gpt4o:17805045:3,411,45,1.2,0.001368
2025-05-21T03:05:58.870524,gpt-4o-mini,gpt4o:18313998:6,402,45,1.54,0.001341
2025-05-21T03:06:00.121371,gpt-4o-mini,gpt4o:18690111:5,406,42,1.25,0.001344
2025-05-21T03:06:01.330965,gpt-4o-mini,gpt4o:18690111:6,396,30,1.21,0.001278
2025-05-21T03:06:02.313492,gpt-4o-mini,gpt4o:18690111:7,393,29,0.98,0.001266
2025-05-21T03:06:03.160079,gpt-4o-mini,gpt4o:18690111:10,394,27,0.85,0.001263
2025-05-21T03:06:04.481255,gpt-4o-mini,gpt4o:18690111:12,401,43,1.32,0.001332
2025-05-21T03:06:05.669088,gpt-4o-mini,gpt4o:18690111:13,410,50,1.19,0.00138
2025-05-21T03:06:06.841736,gpt-4o-mini,gpt4o:18852102:5,404,44,1.17,0.001344
2025-05-21T03:06:07.862267,gpt-4o-mini,gpt4o:18852102:6,402,44,1.02,0.001338
2025-05-21T03:06:09.610410,gpt-4o-mini,gpt4o:18852102:7,394,30,1.75,0.001272
2025-05-21T03:06:10.276120,gpt-4o-mini,gpt4o:18852102:8,395,31,0.66,0.001278
2025-05-21T03:06:11.062404,gpt-4o-mini,gpt4o:18852102:9,405,37,0.79,0.001326
2025-05-21T03:06:11.726099,gpt-4o-mini,gpt4o:18970220:3,401,27,0.66,0.001284
2025-05-21T03:06:12.581824,gpt-4o-mini,gpt4o:18970220:4,418,53,0.86,0.001413
2025-05-21T03:06:13.134501,gpt-4o-mini,gpt4o:18970220:7,400,27,0.55,0.001281
2025-05-21T03:06:14.061633,gpt-4o-mini,gpt4o:19041664:3,403,33,0.93,0.001308
2025-05-21T03:06:15.581495,gpt-4o-mini,gpt4o:19041664:4,402,44,1.52,0.001338
2025-05-21T03:06:16.648741,gpt-4o-mini,gpt4o:19041664:5,411,43,1.07,0.001362
2025-05-21T03:06:17.435170,gpt-4o-mini,gpt4o:19041664:7,401,42,0.79,0.001329
2025-05-21T03:06:18.677585,gpt-4o-mini,gpt4o:1910436:2,446,55,1.24,0.001503
2025-05-21T03:06:19.875052,gpt-4o-mini,gpt4o:1910436:3,443,53,1.2,0.001488
2025-05-21T03:06:20.743432,gpt-4o-mini,gpt4o:1910436:4,435,45,0.87,0.00144
2025-05-21T03:06:23.271548,gpt-4o-mini,gpt4o:1910436:5,404,47,2.53,0.001353
2025-05-21T03:06:24.823219,gpt-4o-mini,gpt4o:1910436:6,430,71,1.55,0.001503
2025-05-21T03:06:26.167482,gpt-4o-mini,gpt4o:19234916:4,393,35,1.34,0.001284
2025-05-21T03:06:27.684349,gpt-4o-mini,gpt4o:19422607:3,414,49,1.51,0.001389
2025-05-21T03:06:28.567083,gpt-4o-mini,gpt4o:19422607:4,407,44,0.88,0.001353
2025-05-21T03:06:29.945647,gpt-4o-mini,gpt4o:19422607:5,393,30,1.38,0.001269
2025-05-21T03:06:31.217133,gpt-4o-mini,gpt4o:19422607:6,405,44,1.27,0.001347
2025-05-21T03:06:32.637064,gpt-4o-mini,gpt4o:19616778:3,398,39,1.42,0.001311
2025-05-21T03:06:33.773978,gpt-4o-mini,gpt4o:19616778:4,395,37,1.14,0.001296
2025-05-21T03:06:34.776684,gpt-4o-mini,gpt4o:19616778:5,406,47,1.0,0.001359
2025-05-21T03:06:36.350369,gpt-4o-mini,gpt4o:20203436:1,401,43,1.57,0.001332
2025-05-21T03:06:37.796787,gpt-4o-mini,gpt4o:20203436:4,401,33,1.45,0.001302
2025-05-21T03:06:38.633811,gpt-4o-mini,gpt4o:20203436:5,414,42,0.84,0.001368
2025-05-21T03:06:39.570339,gpt-4o-mini,gpt4o:20410185:1,478,47,0.93,0.001575
2025-05-21T03:06:40.820344,gpt-4o-mini,gpt4o:20410185:2,399,39,1.25,0.001314
2025-05-21T03:06:41.992326,gpt-4o-mini,gpt4o:20410185:3,397,38,1.17,0.001305
2025-05-21T03:06:43.500104,gpt-4o-mini,gpt4o:20410185:4,408,44,1.51,0.001356
2025-05-21T03:06:44.536960,gpt-4o-mini,gpt4o:20410185:5,412,46,1.04,0.001374
2025-05-21T03:06:46.327720,gpt-4o-mini,gpt4o:21049259:3,425,65,1.79,0.00147
2025-05-21T03:06:48.386302,gpt-4o-mini,gpt4o:21049259:4,448,83,2.06,0.001593
2025-05-21T03:06:49.852238,gpt-4o-mini,gpt4o:21049259:5,427,67,1.47,0.001482
2025-05-21T03:06:51.664068,gpt-4o-mini,gpt4o:21049259:6,400,34,1.81,0.001302
2025-05-21T03:06:52.649147,gpt-4o-mini,gpt4o:2118505:2,405,42,0.98,0.001341
2025-05-21T03:06:53.731572,gpt-4o-mini,gpt4o:2118505:5,398,37,1.08,0.001305
2025-05-21T03:06:54.827291,gpt-4o-mini,gpt4o:2118505:6,402,34,1.09,0.001308
2025-05-21T03:06:55.773564,gpt-4o-mini,gpt4o:2118505:8,413,32,0.95,0.001335
2025-05-21T03:06:56.919529,gpt-4o-mini,gpt4o:2118505:9,404,41,1.15,0.001335
2025-05-21T03:06:58.178452,gpt-4o-mini,gpt4o:21995149:4,402,27,1.26,0.001287
2025-05-21T03:06:59.408713,gpt-4o-mini,gpt4o:21995149:6,400,39,1.23,0.001317
2025-05-21T03:07:00.510887,gpt-4o-mini,gpt4o:21995149:7,404,46,1.1,0.00135
2025-05-21T03:07:01.382513,gpt-4o-mini,gpt4o:21995149:8,400,31,0.87,0.001293
2025-05-21T03:07:02.828141,gpt-4o-mini,gpt4o:21995590:4,424,65,1.44,0.001467
2025-05-21T03:07:03.536723,gpt-4o-mini,gpt4o:21995590:5,397,34,0.71,0.001293
2025-05-21T03:07:04.601731,gpt-4o-mini,gpt4o:21995590:6,397,40,1.06,0.001311
2025-05-21T03:07:05.436195,gpt-4o-mini,gpt4o:21995590:8,393,32,0.83,0.001275
2025-05-21T03:07:06.426924,gpt-4o-mini,gpt4o:22582700:3,397,36,0.99,0.001299
2025-05-21T03:07:07.226991,gpt-4o-mini,gpt4o:22582700:4,392,27,0.8,0.001257
2025-05-21T03:07:08.938144,gpt-4o-mini,gpt4o:22971227:5,402,37,1.71,0.001317
2025-05-21T03:07:10.041594,gpt-4o-mini,gpt4o:22971227:9,418,55,1.1,0.001419
2025-05-21T03:07:10.763839,gpt-4o-mini,gpt4o:22971227:10,403,36,0.72,0.001317
2025-05-21T03:07:11.495646,gpt-4o-mini,gpt4o:2316808:2,401,32,0.73,0.001299
2025-05-21T03:07:12.706877,gpt-4o-mini,gpt4o:2316808:4,398,34,1.21,0.001296
2025-05-21T03:07:13.808887,gpt-4o-mini,gpt4o:23339683:5,415,49,1.1,0.001392
2025-05-21T03:07:15.090956,gpt-4o-mini,gpt4o:23339683:6,424,60,1.28,0.001452
2025-05-21T03:07:16.585095,gpt-4o-mini,gpt4o:23339683:7,415,51,1.49,0.001398
2025-05-21T03:07:17.467538,gpt-4o-mini,gpt4o:23352618:6,401,40,0.88,0.001323
2025-05-21T03:07:18.816033,gpt-4o-mini,gpt4o:23352618:7,409,47,1.35,0.001368
2025-05-21T03:07:19.643598,gpt-4o-mini,gpt4o:23352618:8,399,40,0.83,0.001317
2025-05-21T03:07:20.660196,gpt-4o-mini,gpt4o:23388799:2,411,51,1.01,0.001386
2025-05-21T03:07:21.286816,gpt-4o-mini,gpt4o:23549407:5,400,37,0.62,0.001311
2025-05-21T03:07:22.637618,gpt-4o-mini,gpt4o:23549407:6,403,42,1.35,0.001335
2025-05-21T03:07:23.292920,gpt-4o-mini,gpt4o:23549407:10,404,36,0.65,0.00132
2025-05-21T03:07:25.357078,gpt-4o-mini,gpt4o:2374566:3,411,50,2.06,0.001383
2025-05-21T03:07:26.224864,gpt-4o-mini,gpt4o:2374566:5,433,50,0.87,0.001449
2025-05-21T03:07:26.973778,gpt-4o-mini,gpt4o:2374566:7,420,45,0.75,0.001395
2025-05-21T03:07:27.963655,gpt-4o-mini,gpt4o:2374566:9,413,54,0.99,0.001401
2025-05-21T03:07:29.478721,gpt-4o-mini,gpt4o:23945053:3,404,42,1.51,0.001338
2025-05-21T03:07:30.567883,gpt-4o-mini,gpt4o:23945053:4,406,34,1.09,0.00132
2025-05-21T03:07:31.513680,gpt-4o-mini,gpt4o:23945053:5,395,37,0.95,0.001296
2025-05-21T03:07:33.033377,gpt-4o-mini,gpt4o:23945053:6,415,58,1.52,0.001419
2025-05-21T03:07:33.876150,gpt-4o-mini,gpt4o:23945053:7,397,32,0.84,0.001287
2025-05-21T03:07:34.888731,gpt-4o-mini,gpt4o:2420505:2,392,34,1.01,0.001278
2025-05-21T03:07:36.652495,gpt-4o-mini,gpt4o:2420505:3,406,45,1.76,0.001353
2025-05-21T03:07:37.723558,gpt-4o-mini,gpt4o:2420505:4,416,45,1.07,0.001383
2025-05-21T03:07:39.017789,gpt-4o-mini,gpt4o:2420505:5,401,34,1.29,0.001305
2025-05-21T03:07:39.997179,gpt-4o-mini,gpt4o:2460700:4,398,41,0.98,0.001317
2025-05-21T03:07:41.616067,gpt-4o-mini,gpt4o:2460700:5,416,54,1.62,0.00141
2025-05-21T03:07:42.722549,gpt-4o-mini,gpt4o:25025967:4,400,42,1.1,0.001326
2025-05-21T03:07:44.447696,gpt-4o-mini,gpt4o:25025967:5,404,46,1.72,0.00135
2025-05-21T03:07:45.206999,gpt-4o-mini,gpt4o:25025967:6,402,38,0.76,0.00132
2025-05-21T03:07:46.549902,gpt-4o-mini,gpt4o:25072790:5,394,29,1.34,0.001269
2025-05-21T03:07:47.318894,gpt-4o-mini,gpt4o:25072790:7,399,36,0.77,0.001305
2025-05-21T03:07:48.668840,gpt-4o-mini,gpt4o:25072790:8,397,38,1.35,0.001305
2025-05-21T03:07:49.408784,gpt-4o-mini,gpt4o:25072790:9,397,36,0.74,0.001299
2025-05-21T03:07:50.498032,gpt-4o-mini,gpt4o:25417522:6,431,31,1.09,0.001386
2025-05-21T03:07:51.766532,gpt-4o-mini,gpt4o:25417522:7,414,53,1.27,0.001401
2025-05-21T03:07:52.671409,gpt-4o-mini,gpt4o:2559420:1,393,30,0.9,0.001269
2025-05-21T03:07:53.514159,gpt-4o-mini,gpt4o:2559420:2,403,37,0.84,0.00132
2025-05-21T03:07:54.583002,gpt-4o-mini,gpt4o:2562571:3,395,39,1.07,0.001302
2025-05-21T03:07:55.321339,gpt-4o-mini,gpt4o:26021346:12,399,36,0.74,0.001305
2025-05-21T03:07:56.589037,gpt-4o-mini,gpt4o:26021346:13,405,45,1.27,0.00135
2025-05-21T03:07:57.580259,gpt-4o-mini,gpt4o:26314429:10,414,52,0.99,0.001398
2025-05-21T03:07:58.896226,gpt-4o-mini,gpt4o:26314429:11,421,59,1.32,0.00144
2025-05-21T03:07:59.944029,gpt-4o-mini,gpt4o:26314429:12,403,35,1.05,0.001314
2025-05-21T03:08:01.237401,gpt-4o-mini,gpt4o:26314429:13,409,53,1.29,0.001386
2025-05-21T03:08:02.595122,gpt-4o-mini,gpt4o:26414996:5,404,40,1.36,0.001332
2025-05-21T03:08:03.713153,gpt-4o-mini,gpt4o:26414996:6,401,40,1.12,0.001323
2025-05-21T03:08:04.669965,gpt-4o-mini,gpt4o:26414996:7,398,39,0.96,0.001311
2025-05-21T03:08:05.489301,gpt-4o-mini,gpt4o:26414996:8,405,45,0.82,0.00135
2025-05-21T03:08:06.232659,gpt-4o-mini,gpt4o:27008086:3,416,34,0.74,0.00135
2025-05-21T03:08:07.033154,gpt-4o-mini,gpt4o:27008086:5,403,45,0.8,0.001344
2025-05-21T03:08:08.250928,gpt-4o-mini,gpt4o:27008086:6,409,52,1.22,0.001383
2025-05-21T03:08:09.402577,gpt-4o-mini,gpt4o:27008086:7,404,46,1.15,0.00135
2025-05-21T03:08:10.218285,gpt-4o-mini,gpt4o:27059462:10,393,31,0.81,0.001272
2025-05-21T03:08:11.767404,gpt-4o-mini,gpt4o:27059462:12,404,47,1.55,0.001353
2025-05-21T03:08:12.969213,gpt-4o-mini,gpt4o:27168519:12,400,36,1.2,0.001308
2025-05-21T03:08:13.926568,gpt-4o-mini,gpt4o:27168519:13,408,51,0.96,0.001377
2025-05-21T03:08:14.875048,gpt-4o-mini,gpt4o:27168519:14,412,55,0.95,0.001401
2025-05-21T03:08:16.263700,gpt-4o-mini,gpt4o:27168519:15,410,50,1.39,0.00138
2025-05-21T03:08:17.717561,gpt-4o-mini,gpt4o:27168519:16,411,54,1.45,0.001395
2025-05-21T03:08:18.839958,gpt-4o-mini,gpt4o:27168519:17,450,46,1.12,0.001488
2025-05-21T03:08:19.911909,gpt-4o-mini,gpt4o:27168519:19,422,43,1.07,0.001395
2025-05-21T03:08:21.305621,gpt-4o-mini,gpt4o:27168519:20,423,55,1.39,0.001434
2025-05-21T03:08:22.200069,gpt-4o-mini,gpt4o:27168519:21,402,32,0.89,0.001302
2025-05-21T03:08:23.358974,gpt-4o-mini,gpt4o:27168519:22,399,35,1.16,0.001302
2025-05-21T03:08:24.471272,gpt-4o-mini,gpt4o:27335331:8,409,50,1.11,0.001377
2025-05-21T03:08:25.874996,gpt-4o-mini,gpt4o:27335331:9,405,47,1.4,0.001356
2025-05-21T03:08:26.818274,gpt-4o-mini,gpt4o:27335331:10,403,44,0.94,0.001341
2025-05-21T03:08:28.095680,gpt-4o-mini,gpt4o:27353385:2,404,38,1.28,0.001326
2025-05-21T03:08:29.156816,gpt-4o-mini,gpt4o:27353385:20,409,47,1.06,0.001368
2025-05-21T03:08:30.285457,gpt-4o-mini,gpt4o:27353385:22,410,46,1.13,0.001368
2025-05-21T03:08:31.278955,gpt-4o-mini,gpt4o:27353385:23,438,46,0.99,0.001452
2025-05-21T03:08:32.543254,gpt-4o-mini,gpt4o:27353385:24,407,41,1.26,0.001344
2025-05-21T03:08:33.684253,gpt-4o-mini,gpt4o:27353385:26,409,46,1.14,0.001365
2025-05-21T03:08:34.790527,gpt-4o-mini,gpt4o:27353385:28,410,46,1.11,0.001368
2025-05-21T03:08:35.759746,gpt-4o-mini,gpt4o:27353385:30,425,47,0.97,0.001416
2025-05-21T03:08:36.490241,gpt-4o-mini,gpt4o:27353385:33,391,27,0.73,0.001254
2025-05-21T03:08:37.316138,gpt-4o-mini,gpt4o:27591877:1,395,32,0.82,0.001281
2025-05-21T03:08:38.189448,gpt-4o-mini,gpt4o:27591877:2,406,45,0.87,0.001353
2025-05-21T03:08:39.200258,gpt-4o-mini,gpt4o:27591877:3,422,63,1.01,0.001455
2025-05-21T03:08:40.260111,gpt-4o-mini,gpt4o:27591877:4,394,32,1.06,0.001278
2025-05-21T03:08:41.229351,gpt-4o-mini,gpt4o:27667546:8,401,38,0.97,0.001317
2025-05-21T03:08:42.411795,gpt-4o-mini,gpt4o:27667546:9,419,60,1.18,0.001437
2025-05-21T03:08:43.118586,gpt-4o-mini,gpt4o:27667546:11,390,27,0.71,0.001251
2025-05-21T03:08:43.890280,gpt-4o-mini,gpt4o:27736158:5,404,41,0.77,0.001335
2025-05-21T03:08:45.129941,gpt-4o-mini,gpt4o:27736158:6,404,46,1.24,0.00135
2025-05-21T03:08:46.010906,gpt-4o-mini,gpt4o:27736158:7,395,27,0.88,0.001266
2025-05-21T03:08:46.826604,gpt-4o-mini,gpt4o:27736158:8,398,41,0.82,0.001317
2025-05-21T03:08:47.777967,gpt-4o-mini,gpt4o:27755771:4,424,47,0.95,0.001413
2025-05-21T03:08:48.449112,gpt-4o-mini,gpt4o:27755771:5,399,30,0.67,0.001287
2025-05-21T03:08:49.274838,gpt-4o-mini,gpt4o:27755771:6,401,41,0.83,0.001326
2025-05-21T03:08:50.009029,gpt-4o-mini,gpt4o:28093585:1,403,40,0.73,0.001329
2025-05-21T03:08:50.939822,gpt-4o-mini,gpt4o:28114624:6,415,51,0.93,0.001398
2025-05-21T03:08:51.880877,gpt-4o-mini,gpt4o:28114624:8,412,27,0.94,0.001317
2025-05-21T03:08:53.458329,gpt-4o-mini,gpt4o:28114624:9,399,39,1.58,0.001314
2025-05-21T03:08:54.398208,gpt-4o-mini,gpt4o:28114624:10,418,27,0.94,0.001335
2025-05-21T03:08:55.327447,gpt-4o-mini,gpt4o:28114624:11,407,39,0.93,0.001338
2025-05-21T03:08:57.630837,gpt-4o-mini,gpt4o:28114624:12,408,39,2.3,0.001341
2025-05-21T03:08:58.998989,gpt-4o-mini,gpt4o:28114624:14,393,34,1.37,0.001281
2025-05-21T03:08:59.790616,gpt-4o-mini,gpt4o:28114624:15,401,31,0.79,0.001296
2025-05-21T03:09:00.759703,gpt-4o-mini,gpt4o:28396581:4,400,33,0.97,0.001299
2025-05-21T03:09:01.958702,gpt-4o-mini,gpt4o:28396581:5,414,40,1.2,0.001362
2025-05-21T03:09:03.017660,gpt-4o-mini,gpt4o:28396581:7,396,39,1.06,0.001305
2025-05-21T03:09:03.877670,gpt-4o-mini,gpt4o:28396581:9,400,38,0.86,0.001314
2025-05-21T03:09:05.055409,gpt-4o-mini,gpt4o:29020506:1,409,48,1.18,0.001371
2025-05-21T03:09:05.972352,gpt-4o-mini,gpt4o:29020506:2,412,54,0.92,0.001398
2025-05-21T03:09:07.417122,gpt-4o-mini,gpt4o:29397987:1,405,37,1.44,0.001326
2025-05-21T03:09:08.216800,gpt-4o-mini,gpt4o:29397987:7,398,33,0.8,0.001293
2025-05-21T03:09:09.311600,gpt-4o-mini,gpt4o:29397987:10,410,30,1.09,0.00132
2025-05-21T03:09:10.484360,gpt-4o-mini,gpt4o:30126148:6,414,48,1.17,0.001386
2025-05-21T03:09:11.289605,gpt-4o-mini,gpt4o:30126148:9,402,33,0.8,0.001305
2025-05-21T03:09:12.355422,gpt-4o-mini,gpt4o:30574116:2,416,38,1.06,0.001362
2025-05-21T03:09:13.351537,gpt-4o-mini,gpt4o:30574116:5,407,38,1.0,0.001335
2025-05-21T03:09:14.425601,gpt-4o-mini,gpt4o:30574116:6,424,37,1.07,0.001383
2025-05-21T03:09:15.996708,gpt-4o-mini,gpt4o:30574116:7,401,27,1.57,0.001284
2025-05-21T03:09:17.173654,gpt-4o-mini,gpt4o:30574116:8,404,37,1.18,0.001323
2025-05-21T03:09:18.068932,gpt-4o-mini,gpt4o:30691748:7,391,29,0.89,0.00126
2025-05-21T03:09:19.337673,gpt-4o-mini,gpt4o:30691748:8,409,42,1.27,0.001353
2025-05-21T03:09:20.394819,gpt-4o-mini,gpt4o:30691748:9,405,43,1.06,0.001344
2025-05-21T03:09:21.711596,gpt-4o-mini,gpt4o:30691748:10,430,51,1.32,0.001443
2025-05-21T03:09:23.280117,gpt-4o-mini,gpt4o:30691748:11,411,46,1.57,0.001371
2025-05-21T03:09:24.243681,gpt-4o-mini,gpt4o:31467278:4,408,48,0.96,0.001368
2025-05-21T03:09:25.525360,gpt-4o-mini,gpt4o:32272430:5,399,36,1.28,0.001305
2025-05-21T03:09:26.528942,gpt-4o-mini,gpt4o:32272430:6,395,31,1.0,0.001278
2025-05-21T03:09:27.588127,gpt-4o-mini,gpt4o:32272430:7,411,49,1.06,0.00138
2025-05-21T03:09:28.484047,gpt-4o-mini,gpt4o:33050198:7,398,40,0.89,0.001314
2025-05-21T03:09:29.576309,gpt-4o-mini,gpt4o:33050198:8,402,39,1.09,0.001323
2025-05-21T03:09:30.772668,gpt-4o-mini,gpt4o:33050198:9,423,59,1.2,0.001446
2025-05-21T03:09:31.939359,gpt-4o-mini,gpt4o:33050198:10,422,33,1.17,0.001365
2025-05-21T03:09:32.703971,gpt-4o-mini,gpt4o:33050198:11,389,28,0.76,0.001251
2025-05-21T03:09:33.401693,gpt-4o-mini,gpt4o:33050198:12,393,32,0.7,0.001275
2025-05-21T03:09:34.288484,gpt-4o-mini,gpt4o:33095090:2,405,46,0.89,0.001353
2025-05-21T03:09:35.313494,gpt-4o-mini,gpt4o:33251309:8,398,27,1.02,0.001275
2025-05-21T03:09:36.122700,gpt-4o-mini,gpt4o:33251309:9,395,27,0.81,0.001266
2025-05-21T03:09:37.520498,gpt-4o-mini,gpt4o:3367658:2,402,42,1.4,0.001332
2025-05-21T03:09:38.321447,gpt-4o-mini,gpt4o:3367658:3,396,33,0.8,0.001287
2025-05-21T03:09:39.685641,gpt-4o-mini,gpt4o:3367658:4,417,58,1.36,0.001425
2025-05-21T03:09:40.605688,gpt-4o-mini,gpt4o:3367658:5,398,35,0.92,0.001299
2025-05-21T03:09:41.375885,gpt-4o-mini,gpt4o:3367658:6,392,30,0.77,0.001266
2025-05-21T03:09:42.298226,gpt-4o-mini,gpt4o:3367658:7,405,42,0.92,0.001341
2025-05-21T03:09:43.286380,gpt-4o-mini,gpt4o:3367658:8,427,45,0.99,0.001416
2025-05-21T03:09:44.584434,gpt-4o-mini,gpt4o:34077824:7,403,43,1.3,0.001338
2025-05-21T03:09:45.201648,gpt-4o-mini,gpt4o:34077824:8,389,28,0.62,0.001251
2025-05-21T03:09:46.373444,gpt-4o-mini,gpt4o:34077824:11,401,37,1.17,0.001314
2025-05-21T03:09:47.586057,gpt-4o-mini,gpt4o:34077824:12,433,53,1.21,0.001458
2025-05-21T03:09:49.215295,gpt-4o-mini,gpt4o:34143881:6,423,56,1.63,0.001437
2025-05-21T03:09:50.156107,gpt-4o-mini,gpt4o:34143881:7,402,42,0.94,0.001332
2025-05-21T03:09:50.983534,gpt-4o-mini,gpt4o:34143881:8,407,42,0.83,0.001347
2025-05-21T03:09:51.853818,gpt-4o-mini,gpt4o:34143881:9,397,33,0.87,0.00129
2025-05-21T03:09:53.031413,gpt-4o-mini,gpt4o:34143881:10,404,41,1.18,0.001335
2025-05-21T03:09:53.747844,gpt-4o-mini,gpt4o:3420112:1,401,44,0.71,0.001335
2025-05-21T03:09:54.702866,gpt-4o-mini,gpt4o:3420112:5,410,50,0.95,0.00138
2025-05-21T03:09:55.837479,gpt-4o-mini,gpt4o:3420112:6,412,49,1.13,0.001383
2025-05-21T03:09:57.554438,gpt-4o-mini,gpt4o:3420112:9,423,43,1.72,0.001398
2025-05-21T03:09:59.280279,gpt-4o-mini,gpt4o:3420112:10,414,48,1.73,0.001386
2025-05-21T03:10:00.473836,gpt-4o-mini,gpt4o:34323292:7,412,53,1.19,0.001395
2025-05-21T03:10:01.291999,gpt-4o-mini,gpt4o:34323292:9,398,43,0.82,0.001323
2025-05-21T03:10:02.241384,gpt-4o-mini,gpt4o:35343641:5,395,31,0.95,0.001278
2025-05-21T03:10:03.455734,gpt-4o-mini,gpt4o:35343641:6,390,27,1.21,0.001251
2025-05-21T03:10:04.750517,gpt-4o-mini,gpt4o:35343641:7,399,39,1.29,0.001314
2025-05-21T03:10:06.323357,gpt-4o-mini,gpt4o:35343641:8,399,44,1.57,0.001329
2025-05-21T03:10:09.772503,gpt-4o-mini,gpt4o:35343641:9,396,27,3.45,0.001269
2025-05-21T03:10:10.757233,gpt-4o-mini,gpt4o:35343641:10,412,49,0.98,0.001383
2025-05-21T03:10:12.254177,gpt-4o-mini,gpt4o:35343641:11,398,36,1.5,0.001302
2025-05-21T03:10:13.403221,gpt-4o-mini,gpt4o:35343641:12,395,38,1.15,0.001299
2025-05-21T03:10:14.354381,gpt-4o-mini,gpt4o:35343641:13,389,29,0.95,0.001254
2025-05-21T03:10:15.314460,gpt-4o-mini,gpt4o:35343641:14,397,36,0.96,0.001299
2025-05-21T03:10:16.907280,gpt-4o-mini,gpt4o:35836323:0,404,41,1.59,0.001335
2025-05-21T03:10:17.716074,gpt-4o-mini,gpt4o:35836323:6,413,36,0.81,0.001347
2025-05-21T03:10:18.922544,gpt-4o-mini,gpt4o:35836323:7,414,57,1.21,0.001413
2025-05-21T03:10:20.315662,gpt-4o-mini,gpt4o:35836323:8,405,38,1.39,0.001329
2025-05-21T03:10:21.136835,gpt-4o-mini,gpt4o:37170562:4,403,34,0.82,0.001311
2025-05-21T03:10:22.304592,gpt-4o-mini,gpt4o:37170562:5,397,36,1.17,0.001299
2025-05-21T03:10:23.524784,gpt-4o-mini,gpt4o:37352204:5,409,41,1.22,0.00135
2025-05-21T03:10:24.520295,gpt-4o-mini,gpt4o:37352204:6,408,48,0.99,0.001368
2025-05-21T03:10:25.506352,gpt-4o-mini,gpt4o:37490948:5,396,40,0.98,0.001308
2025-05-21T03:10:26.701987,gpt-4o-mini,gpt4o:37490948:6,407,49,1.19,0.001368
2025-05-21T03:10:28.080466,gpt-4o-mini,gpt4o:37490948:7,406,44,1.38,0.00135
2025-05-21T03:10:29.272924,gpt-4o-mini,gpt4o:37490948:8,415,54,1.19,0.001407
2025-05-21T03:10:30.593405,gpt-4o-mini,gpt4o:38124204:11,402,40,1.32,0.001326
2025-05-21T03:10:31.789760,gpt-4o-mini,gpt4o:38124204:12,459,51,1.2,0.00153
2025-05-21T03:10:33.201080,gpt-4o-mini,gpt4o:42126:2,408,51,1.41,0.001377
2025-05-21T03:10:34.371827,gpt-4o-mini,gpt4o:42126:3,402,42,1.17,0.001332
